place_id,name,description,is_spending_on_ads,reviews,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJ49ydgTEP9YgRmdhrwVhG98M,Georgia Premier Roofing,,False,11,https://www.georgiapremierroofing.net/,Georgia Premier Roofing (Owner),https://www.google.com/maps/contrib/108921859164351672104,https://lh5.googleusercontent.com/p/AF1QipP11BxIyjm46bkrJZJqMxuXMR2vswhIIx_KP5uP=w408-h306-k-no,Roofing contractor,Roofing contractor,4.5,8 AM-5 PM,Sunday,(470) 273-3519,"Georgia Premier Roofing, 5555 Glenridge Con #2, Atlanta, GA 30342",,https://www.google.com/maps/place/Georgia+Premier+Roofing/data=!4m7!3m6!1s0x88f50f31819ddce3:0xc3f74658c16bd899!8m2!3d33.9040875!4d-84.3600205!16s%2Fg%2F11shldkj3z!19sChIJ49ydgTEP9YgRmdhrwVhG98M?authuser=0&hl=en&rclk=1
ChIJLQ1uJCmn9YgRl1mtN449Tls,Advanced Commercial Roofing Atlanta,,False,11,http://www.advancedroofing-paving.com/,Advanced Commercial Roofing Atlanta (Owner),https://www.google.com/maps/contrib/108554227705909221497,https://lh5.googleusercontent.com/p/AF1QipMpkC7qC5WzjdhZklnRqvNby01NglQRHBJiAD5x=w426-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,Open 24 hours,,(404) 449-8109,,price,https://www.google.com/maps/place/Advanced+Commercial+Roofing+Atlanta/data=!4m7!3m6!1s0x88f5a729246e0d2d:0x5b4e3d8e37ad5997!8m2!3d34.1165194!4d-84.566034!16s%2Fg%2F11h22hz744!19sChIJLQ1uJCmn9YgRl1mtN449Tls?authuser=0&hl=en&rclk=1
ChIJE8wakD039YgRW_RNwkgtH8U,Infinity Roofing of Georgia,,False,11,https://www.infinityroofinggeorgia.com/,Infinity Roofing of Georgia (Owner),https://www.google.com/maps/contrib/104382722701981518155,https://lh5.googleusercontent.com/p/AF1QipNSwN4tYCkwtvU16_jNA83gR3ImI12X8dnUUssa=w408-h408-k-no,Roofing contractor,Roofing contractor,4.6,Open 24 hours,,(678) 992-5088,"Infinity Roofing of Georgia, 294 Fieldcrest Dr, Dallas, GA 30132",,https://www.google.com/maps/place/Infinity+Roofing+of+Georgia/data=!4m7!3m6!1s0x88f5373d901acc13:0xc51f2d48c24df45b!8m2!3d33.9948392!4d-84.792912!16s%2Fg%2F11rcd5lplg!19sChIJE8wakD039YgRW_RNwkgtH8U?authuser=0&hl=en&rclk=1
ChIJG0FgKXAV9ogR3XxGjKEgpqw,CPR Construction Services,,False,10,https://cprconstructionservices.com/,CPR Construction Services (Owner),https://www.google.com/maps/contrib/110586661657516051255,https://lh5.googleusercontent.com/p/AF1QipMCIlnNaRVPzBxH_EIrrZ3bV_GQZd6DLdv6xqi4=w408-h544-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,7 AM-6 PM,,(706) 380-6878,,,https://www.google.com/maps/place/CPR+Construction+Services/data=!4m7!3m6!1s0x88f615702960411b:0xaca620a18c467cdd!8m2!3d33.8442504!4d-83.8958026!16s%2Fg%2F11nm9kkl9x!19sChIJG0FgKXAV9ogR3XxGjKEgpqw?authuser=0&hl=en&rclk=1
ChIJDXyjlyoD9YgR6CEbiOGRaVY,Firstpro Roofing and Construction LLC,,False,9,http://firstproroofing.com/,Firstpro Roofing and Construction LLC (Owner),https://www.google.com/maps/contrib/116646225491836197616,https://lh5.googleusercontent.com/p/AF1QipMZZ7SAUDshmw4lG5MWNz0tAu5zJ8Yh586pUj7X=w408-h408-k-no,Roofing contractor,"Roofing contractor, Construction company, Dry wall contractor, Gutter cleaning service, Siding contractor",5,8 AM-7 PM,Sunday,(678) 724-1481,"Firstpro Roofing and Construction LLC, 730 Peachtree St NE #570, Atlanta, GA 30308",,https://www.google.com/maps/place/Firstpro+Roofing+and+Construction+LLC/data=!4m7!3m6!1s0x88f5032a97a37c0d:0x566991e1881b21e8!8m2!3d33.7744846!4d-84.3859905!16s%2Fg%2F11q_3970wg!19sChIJDXyjlyoD9YgR6CEbiOGRaVY?authuser=0&hl=en&rclk=1
ChIJzx1RojAF9YgRQKZMhHMv300,Atlanta Commercial Roofing Contractors,,False,8,https://atlantacommercialroofingcontractors.com/,Atlanta Commercial Roofing Contractors (Owner),https://www.google.com/maps/contrib/116755488840152212477,https://lh5.googleusercontent.com/p/AF1QipMUfJrL-LIg5tDnygJBCS3kok31sloor3QK06qT=w408-h271-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,Open 24 hours,,(404) 220-9288,,,https://www.google.com/maps/place/Atlanta+Commercial+Roofing+Contractors/data=!4m7!3m6!1s0x88f50530a2511dcf:0x4ddf2f73844ca640!8m2!3d33.918841!4d-84.3249085!16s%2Fg%2F11gjs72rqp!19sChIJzx1RojAF9YgRQKZMhHMv300?authuser=0&hl=en&rclk=1
ChIJL7lftBKl9YgRigDcMt75_4M,Georgia Quality Roofing LLC/G.Q.R. LLC,,False,8,http://www.gqrllc.com/,Georgia Quality Roofing LLC/G.Q.R. LLC (Owner),https://www.google.com/maps/contrib/100039492533758426392,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vxjigVeEKfb6kN9MNNSl3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.917553&pitch=0&thumbfov=100,Roofing contractor,Roofing contractor,4.9,8 AM-7 PM,Sunday,(678) 281-5755,"Georgia Quality Roofing LLC/G.Q.R. LLC, 372 Dogwood Dr NW, Lilburn, GA 30047",,https://www.google.com/maps/place/Georgia+Quality+Roofing+LLC%2FG.Q.R.+LLC/data=!4m7!3m6!1s0x88f5a512b45fb92f:0x83fff9de32dc008a!8m2!3d33.9013607!4d-84.1252999!16s%2Fg%2F11gnrf_pzg!19sChIJL7lftBKl9YgRigDcMt75_4M?authuser=0&hl=en&rclk=1
ChIJHW5_owao9YgR9tLzEBGoQUU,Atlanta Roofing Pros Inc.,,False,8,http://www.atlantaroofingpros.com/,Atlanta Roofing Pros Inc. (Owner),https://www.google.com/maps/contrib/104447496652194649600,https://lh5.googleusercontent.com/p/AF1QipPY0RFn-Ek0tSlJEyTYkD-t36WWYZ0LGCzLU2zs=w426-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment",4.6,8 AM-5 PM,Sunday,(678) 500-6620,,"clean, job, price",https://www.google.com/maps/place/Atlanta+Roofing+Pros+Inc./data=!4m7!3m6!1s0x88f5a806a37f6e1d:0x4541a81110f3d2f6!8m2!3d32.67853!4d-83.1940624!16s%2Fg%2F11_v0syg0!19sChIJHW5_owao9YgR9tLzEBGoQUU?authuser=0&hl=en&rclk=1
ChIJc9ZaN-AF9YgRbU_mw_3dzQs,Ryno Roof Systems Inc,,False,8,http://www.rynoroof.com/,Ryno Roof Systems Inc (Owner),https://www.google.com/maps/contrib/117165479341115095146,https://lh5.googleusercontent.com/p/AF1QipMGGmSCcw_Jcc7prBF9IzGpcJ7PTATvYsZSOUny=w408-h306-k-no,Roofing contractor,Roofing contractor,4.5,9 AM-5 PM,Sunday,(404) 231-7966,"Ryno Roof Systems Inc, 22 Lenox Pointe NE, Atlanta, GA 30324",,https://www.google.com/maps/place/Ryno+Roof+Systems+Inc/data=!4m7!3m6!1s0x88f505e0375ad673:0xbcdddfdc3e64f6d!8m2!3d33.8259376!4d-84.3553448!16s%2Fg%2F1tjs5sgl!19sChIJc9ZaN-AF9YgRbU_mw_3dzQs?authuser=0&hl=en&rclk=1
ChIJ4U0nfZP4NWIRFJBbLldVMq4,Dallas Roofing Atlanta,,False,7,http://www.calldallasroofingatlanta.com/,Dallas Roofing Atlanta (Owner),https://www.google.com/maps/contrib/113877539101089460023,https://lh5.googleusercontent.com/p/AF1QipNYSr0EsnHAAYLhqgOL5h8msX3FwzxLhBmqd9tD=w408-h306-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,Open 24 hours,,(678) 539-0142,,,https://www.google.com/maps/place/Dallas+Roofing+Atlanta/data=!4m7!3m6!1s0x6235f8937d274de1:0xae3255572e5b9014!8m2!3d33.8094198!4d-84.4078875!16s%2Fg%2F11tx508sh_!19sChIJ4U0nfZP4NWIRFJBbLldVMq4?authuser=0&hl=en&rclk=1
ChIJXQ7lHhf99IgRwEdCbFfLt7Y,South Atlanta Roofing,,False,7,http://southatlroofing.com/,South Atlanta Roofing (Owner),https://www.google.com/maps/contrib/102543885520993196902,https://lh5.googleusercontent.com/p/AF1QipNeUZthDxZohcEhfk_qDKG36OXbzEA1ajtgo8yj=w408-h306-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,Open 24 hours,,(678) 334-4671,,,https://www.google.com/maps/place/South+Atlanta+Roofing/data=!4m7!3m6!1s0x88f4fd171ee50e5d:0xb6b7cb576c4247c0!8m2!3d32.67853!4d-83.1940624!16s%2Fg%2F11fwzx8srw!19sChIJXQ7lHhf99IgRwEdCbFfLt7Y?authuser=0&hl=en&rclk=1
ChIJgc29FGoE9YgRzJIgRRbFl0k,Atlanta Roof Coating,,False,7,https://www.atlantaroofcoating.com/atlanta-roof-coating,Atlanta Roof Coating (Owner),https://www.google.com/maps/contrib/100058772300145508382,https://lh5.googleusercontent.com/p/AF1QipNKPo6bzhRru-3a3zJ5m7jXdC6IsYRNMBAuIdAx=w408-h306-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,9 AM-6 PM,Sunday,(770) 573-0410,,job,https://www.google.com/maps/place/Atlanta+Roof+Coating/data=!4m7!3m6!1s0x88f5046a14bdcd81:0x4997c516452092cc!8m2!3d32.67853!4d-83.1940624!16s%2Fg%2F11gfh548j3!19sChIJgc29FGoE9YgRzJIgRRbFl0k?authuser=0&hl=en&rclk=1
ChIJ0dpR5GML9YgR_VcnZn6NgSo,Georgia Roofing,,False,6,https://www.georgia-roofing.com/,Georgia Roofing (Owner),https://www.google.com/maps/contrib/111650493148541328908,https://lh5.googleusercontent.com/p/AF1QipNqDP19QSN1UP8JTKlMmCSjP1FQiCa_3JxqaK1m=w480-h240-k-no,Roofing contractor,Roofing contractor,5,8 AM-6 PM,,(770) 783-1226,"Georgia Roofing, 1155 Mount Vernon Hwy NE, Atlanta, GA 30338",,https://www.google.com/maps/place/Georgia+Roofing/data=!4m7!3m6!1s0x88f50b63e451dad1:0x2a818d7e662757fd!8m2!3d33.9319371!4d-84.3503435!16s%2Fg%2F12hnx4mh_!19sChIJ0dpR5GML9YgR_VcnZn6NgSo?authuser=0&hl=en&rclk=1
